Ville,Titre,Lien,Description,Prix_de_vente,Localisation,Prix_m2,Surface_m2,type,Pieces,Chambres,Garage,Balcon,Ascenseur,Terrain_m2,DPE
strasbourg,Appartement - 1 pièce(s) - 24 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286258160A1KIVHAP000,"Venez créer votre atmosphère cosy! situé au cur de strasbourg, découvrez ce charmant studio entièrement rénové de 24m2, qui offre un espace de vie optimisé. parfaitement localisé, ce bien bénéficie d'une proximité immédiate avec les transports...",137000.0,Strasbourg  (67000),5708.0,24.0,Appartement,1,,0,0,0,,E
bordeaux,Appartement - 3 pièce(s) - 63 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1287160821A1KIVHAP000,"Appartement t3 au 2ème étage d'un immeuble récent de 3 étages avec interphone situé dans quartier résidentiel, calme, proche du tram, des commerces et de toutes commodités. pas de travaux à prévoir : l'appartement a été entièrement rénové en 2024...",298000.0,Bordeaux  (33000),4730.0,63.0,Appartement,3,2,1,0,0,,C
bordeaux,Maison - 5 pièce(s) - 135 m²,https://www.paruvendu.fr/immobilier/prestige/maison/1286191680A1KIVHMN000,"Située dans un quartier recherché, à seulement 150 m du tramway cette maison d'architecte non mitoyenne de 135 m² (avec dépendance de 15 m²) offre un cadre de vie alliant design, confort et performance énergétique. Édifiée sur une parcelle...",760000.0,Bordeaux  (33200),5630.0,135.0,Maison,5,4,0,0,0,290.0,A
bordeaux,Appartement - 3/4 pièce(s) - 111 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1287153289A1KIVHAP000,"Appartement de standing, type 03 en duplex, état neuf, très lumineux, situé au 2ème étage d'un immeuble en pierre rénové, exposition plein sud, grand balcon en façade. une entrée distribue un salon/séjour, une cuisine us équipée haut de gamme,...",432000.0,Bordeaux  (33100),3892.0,111.0,Appartement,4,2,0,1,0,,B
bordeaux,Maison - 6 pièce(s) - 155 m²,https://www.paruvendu.fr/immobilier/vente/maison/1287256526A1KIVHMN000,"Nouveauté sur le secteur recherché de bacalan, à deux pas du tram b ""achard"", des halles de bacalan et de la cité du vin. découvrez cette échoppe familiale de 155 m², alliant charme de l'ancien et prestations contemporaines. elle propose une vaste...",465000.0,Bordeaux  (33000),3000.0,155.0,Maison,6,5,0,0,0,170.0,C
bordeaux,Appartement - 1 pièce(s) - 30 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1287045988A1KIVHAP000,Particulier à particulier . logement soumis a l'encadrement des loyers avec revenus annuel de 9000  hors charges. taxes foncières ordures ménagère 2025 de 740  dans une très petite copropriété gestion bénévole de seulement 3 lots avec des...,190000.0,Bordeaux  (33000),6333.0,30.0,Appartement,1,1,0,0,0,,
bordeaux,Maison - 4 pièce(s) - 75 m²,https://www.paruvendu.fr/immobilier/vente/maison/1287184079A1KIVHMN000,"Caudéran primerose. charmante maison de plain pied entièrement rénovée au sein d'un emplacement attractif proche des commodités et qui offre un cadre de vie agréable. en deuxième ligne et sur un terrain de 219 m², incluant une place de parking,...",427000.0,Bordeaux  (33200),5693.0,75.0,Maison,4,3,0,0,0,219.0,A
bordeaux,Appartement - 1 pièce(s) - 13 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286910155A1KIVHAP000,Studette meublée libre à la vente (13 m²) + une cave de 10 m². petite copropriété ( 4 logements) avec faibles charges annuelles (50) taxe foncière 568 idéale pour un investissement ou un pied à terre dans le centre de bordeaux wi176489554...,80000.0,Bordeaux  (33000),6154.0,13.0,Appartement,1,1,0,0,0,,D
bordeaux,Maison - 6 pièce(s) - 144 m²,https://www.paruvendu.fr/immobilier/prestige/maison/1286999371A1KIVHMN000,"Coup de cur assuré ! située dans une rue calme, à deux pas de l'école anatole france et à seulement 10 minutes des commerces de la place saint-augustin, venez découvrir cette arcachonnaise entièrement rénovée alliant volumes généreux et...",749000.0,Bordeaux  (33000),5201.0,144.0,Maison,6,5,0,0,0,210.0,C
bordeaux,Appartement - 3 pièce(s) - 55 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286917660A1KIVHAP000,"Appartement lumineux et fonctionnel l'appartement se situe dans une résidence ceinturée d'un parc clôturé et accessible par un portail électrique. sa situation géographique lui confère un avantage indéniable, placé entre l'avenue du général...",179000.0,Bordeaux  (33200),3255.0,55.0,Appartement,3,2,1,1,0,,D
bordeaux,Maison - 6 pièce(s) - 157 m²,https://www.paruvendu.fr/immobilier/vente/maison/1286106821A1KIVHMN000,"33390 anglade maison de 6 pieces calme vue degagee jardin garage optimhome vous présente cette belle maison familiale de 157 m² sur plus de 5 hectares située dans un environnement paisible et verdoyant, elle vous séduira par ses...",245000.0,Bordeaux  (33800),1561.0,157.0,Maison,6,3,0,0,0,,F
bordeaux,Appartement - 2 pièce(s) - 40 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286844814A1KIVHAP000,"Bel appartement de 40m2, calme et lumineux, avec hauteur sous plafond, parquet ancien, pompe à chaleur (chauffage / climatisation) et poêle à bois. bien agencé et réalisé avec le sens du detail. la porte d'entrée donne sur un dégagement...",210000.0,Bordeaux  (33800),5250.0,40.0,Appartement,2,1,0,0,0,,C
bordeaux,Propriété/château - 15 + pièce(s) - 385 m²,https://www.paruvendu.fr/immobilier/prestige/propriete-chateau/1278091856A1KIVHPR000,"*** visite virtuelle disponible sur demande *** aux portes du médoc, proche des commodités de macau, se trouve cette magnifique propriété qui attend son futur propriétaire pour lui redonner tout son charme et exploiter son potentiel aux...",980000.0,Bordeaux  (33000),2545.0,385.0,Propriété/château,,8,0,0,0,20.0,D
bordeaux,Appartement - 2 pièce(s) - 49 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286722053A1KIVHAP000,"Appartement récent, avec pièce de vie, cuisine équipée, chambre, salle de bains, wc et terrasse privative de 10 m² parking couvert wi176412245 vente immobilier appartement bordeaux (33000) appartement 2 pièce(s) 49 m²",255000.0,Bordeaux  (33300),5204.0,49.0,Appartement,2,1,1,1,0,,B
bordeaux,Maison - 7 pièce(s) - 150 m²,https://www.paruvendu.fr/immobilier/vente/maison/1284907924A1KIVHMN000,"Ensemble de 2 maisons à rénover  un projet unique à bordeaux-maritime À proximité du bassin des lumières, dans un secteur récemment rénové et aménagé, je vous propose cet ensemble immobilier sur une parcelle de 330 m² environ. il est composé...",365000.0,Bordeaux  (33300),2433.0,150.0,Maison,7,,0,0,0,327.0,A
bordeaux,Appartement - 1 pièce(s) - 23 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286609053A1KIVHAP000,"Je vends 3 studios dans une residence etudiante bordeaux gare saint jean , rendement 4000 euros par trimestre ,ou échange contre maison individuelle bord de plage dans aude ou herault . wi176393928 vente immobilier appartement bordeaux (33000)...",320000.0,Bordeaux  (33800),13913.0,23.0,Appartement,1,,0,0,0,,
bordeaux,Maison - 4 pièce(s) - 95 m²,https://www.paruvendu.fr/immobilier/vente/maison/1286352918A1KIVHMN000,"Sous offre .je vous invite à découvrir cette charmante maison en pierre des années 30 dans un quartier quintin. un hall d'entrée dessert un bel espace de vie d'environ 30 m², comprenant un salon-séjour-cuisine américaine, donnant accès à une...",475000.0,Bordeaux  (33000),5000.0,95.0,Maison,4,3,0,0,0,109.0,C
bordeaux,Appartement - 5 pièce(s) - 111 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1281052643A1KIVHAP000,"Résidence les jardins de gambetta 33000 bordeaux ; 1 appartement t4 traversant est/ouest (sud sur loggias) de 111 m2 , en plein centre ville (mériadeck) , au 8éme et dernier étage . vue pano. est sur bx garonne et coteaux de la rive droite...",595000.0,Bordeaux  (33000),5360.0,111.0,Appartement,5,3,1,1,1,,C
bordeaux,Maison - 5 pièce(s) - 112 m²,https://www.paruvendu.fr/immobilier/vente/maison/1285934486A1KIVHMN000,"A quelques pas de saint-augustin et de la barrière d'arès, cette maison rénovée en 2018 offre un cadre de vie recherché : calme, proximité immédiate des transports (bus, tram), des écoles, du chu pellegrin et de tous les commerces du quotidien....",507000.0,Bordeaux  (33000),4527.0,112.0,Maison,5,3,0,0,0,106.0,D
bordeaux,Appartement - 3 pièce(s) - 93 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1283926171A1KIVHAP000,"Superbe appartement t3 de 93 m2, entièrement rénové, très lumineux, à 200 mètres de la place de la victoire, des transports et de tous les services et commerces. en extérieur une splendide terrasse, elle communique avec la grande pièce...",375000.0,Bordeaux  (33000),4032.0,93.0,Appartement,3,2,0,1,0,,C
bordeaux,Maison - 5 pièce(s) - 125 m²,https://www.paruvendu.fr/immobilier/prestige/maison/1286723160A1KIVHMN000,"Bordeaux cauderan cauderan proche boulevards, dans une petite rue calme, dans le joli quartier de primerose. maison facade pierre, rénovée avec de jolies prestations , avec cave, grenier et jardin à l'arriere. carreaux de ciment, parquets,...",720000.0,Bordeaux  (33200),5760.0,125.0,Maison,5,3,0,0,0,120.0,D
bordeaux,Appartement - 3 pièce(s) - 62 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1287092959A1KIVHAP000,"Découvrez un véritable havre de paix en plein bordeaux, quartier bassin à flot ! dans une résidence récente de 2019, sécurisée, de très bon standing et équipée d'un ascenseur, venez visiter ce superbe t3 au 1er étage, offrant un confort rare et...",259900.0,Bordeaux  (33300),4192.0,62.0,Appartement,3,2,0,1,1,,
bordeaux,Maison - 6 pièce(s) - 170 m²,https://www.paruvendu.fr/immobilier/prestige/maison/1287181606A1KIVHMN000,"Située à bordeaux cauderan, proche du bouscat, dans un quartier recherché à quelques minutes du parc bordelais, cette tres belle maison d'architecte réunit de nombreux atouts : excellence des prestations, habitable immediatement sans aucun...",850000.0,Bordeaux  (33200),5000.0,170.0,Maison,6,3,0,0,0,602.0,C
bordeaux,Appartement - 3 pièce(s) - 63 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286630753A1KIVHAP000,"Exclusivité : idéalement situé dans le quartier du sacré-cur à bordeaux, proche de toutes les commodités et à 10 minutes à pied de la place nansouty, venez découvrir ce t3 en duplex, de 63 m² carrez (77 m² au sol), au premier étage d'un immeuble...",280000.0,Bordeaux  (33800),4444.0,63.0,Appartement,3,2,1,0,0,,E
bordeaux,Maison - 6 pièce(s) - 134 m²,https://www.paruvendu.fr/immobilier/prestige/maison/1286526254A1KIVHMN000,"A quelques pas du jardin public, au cur d'un environnement calme et recherché, cette belle maison bourgeoise en pierre de 1870, d'une superficie habitable de 135 m2 environ conjugue le charme de l'ancien et le confort d'un intérieur rénové avec...",915000.0,Bordeaux  (33000),6828.0,134.0,Maison,6,4,0,0,0,117.0,D
bordeaux,Appartement - 3 pièce(s) - 77 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286323745A1KIVHAP000,"Appartement 3 pièces 77 m² proche collège cassignol dpe b climatisation découvrez ce cocon lumineux niché au 3ème et dernier étage d'une résidence récente et bien entretenue. dès l'entrée, vous serez conquis par un grand séjour traversant...",299000.0,Bordeaux  (33000),3883.0,77.0,Appartement,3,2,0,0,1,,B
bordeaux,Maison - 6 pièce(s) - 124 m²,https://www.paruvendu.fr/immobilier/vente/maison/1286283426A1KIVHMN000,"C'est à proximité du centre de bordeaux, quartier bordeaux maritime, que je vous propose cet immeuble de caractère avec sa façade en pierre, offrant 124 m² habitables, accompagné d'une petite cour intérieure et de deux garages, un atout rare en...",448000.0,Bordeaux  (33300),3613.0,124.0,Maison,6,5,0,0,0,170.0,F
bordeaux,Appartement - 2 pièce(s) - 49 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286803890A1KIVHAP000,"À découvrir sans attendre, ce superbe appartement t2 idéalement situé à bordeaux sud, proche des commodités, du tram et à seulement quelques minutes du centre-ville. située sur les berges de la garonne, cette résidence sécurisée est entourée de...",230729.0,Bordeaux  (33000),4709.0,49.0,Appartement,2,1,0,0,1,,A
bordeaux,Maison - 5 pièce(s) - 140 m²,https://www.paruvendu.fr/immobilier/prestige/maison/1285718221A1KIVHMN000,"Bordeaux metrople, bordeaux cauderan centre quartier très recherché ! au coeur de bordeaux cauderan, dans une petite rue calme, cette maison de plain pied (140m² habitables) abrite 3 chambres (dont un studio) avec chaucune leur salle d'eau...",749000.0,Bordeaux  (33200),5350.0,140.0,Maison,5,3,0,0,0,340.0,B
bordeaux,Appartement - 3 pièce(s) - 68 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286803896A1KIVHAP000,"Venez découvrir ce superbe appartement t3 idéalement situé à bordeaux sud, proche des commodités, du tram c et d et à seulement quelques minutes du centre-ville. située au cur d'un espace vert, cette résidence sécurisée dispose d'un ascenseur...",307109.0,Bordeaux  (33800),4516.0,68.0,Appartement,3,2,0,0,1,,
bordeaux,Maison - 5 pièce(s) - 156 m²,https://www.paruvendu.fr/immobilier/prestige/maison/1285595156A1KIVHMN000,"Bordeaux nansouty/barriere de bègles, jolie facade pierre pour cette maison entierement rénovée développant 156 m² habitables , avec un beau jardin à l'arriere, sa piscine, sa terrasse..un véritable havre de paix ..! le quartier est vraiment...",680000.0,Bordeaux  (33000),4359.0,156.0,Maison,5,3,0,0,0,,C
bordeaux,Appartement - 2 pièce(s) - 46 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286814617A1KIVHAP000,"Manda vous propose, en exclusivité, cet appartement 2 pièces de 46 m² (loi carrez), idéalement situé au cur de bordeaux, à quelques pas de toutes les commodités et des incontournables de la ville. l'appartement se distingue par une belle pièce...",255000.0,Bordeaux  (33000),5543.0,46.0,Appartement,2,1,0,0,0,,D
bordeaux,Appartement - 3 pièce(s) - 68 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1280969277A1KIVHAP000,"Bordeaux cauderan, au calme, proche des commerces, crèches, écoles, bus et tramway, je vous propose cet appartement pour résidence principale ou investissement locatif pour une surface habitable de 68 m². situé au 2ème et dernier étage avec...",299000.0,Bordeaux  (33200),4397.0,68.0,Appartement,3,2,1,1,1,,C
bordeaux,Appartement - 4 pièce(s) - 84 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1285902391A1KIVHAP000,Bordeaux 33300 bassin À flot premiÈre ligne tram b 3 chambres lumineux 2 terrasses calme proche quai investissement locatif parking possible en sus optimhome vous présente ce magnifique appartement t4 de 79 m² carrez avec...,373000.0,Bordeaux  (33000),4440.0,84.0,Appartement,4,,1,1,1,,B
bordeaux,Parking / Garage - 26 m²,https://www.paruvendu.fr/immobilier/vente/parking-garage/1285697978A1KIVHPK000,"Dans le quartier prisé d'ornano, deux places de stationnement en aérien situées dans une résidence sécurisée par portail automatique. idéalement placées à seulement quelques mètres de la station de tram a gaviniès, ces places bénéficient d'un...",50000.0,Bordeaux  (33000),1923.0,26.0,Parking / Garage,,,0,0,0,,A
bordeaux,Appartement - 3 pièce(s) - 62 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286504926A1KIVHAP000,"Optimhome vous présente ce beau 3 pièces de 60,28 m² loi carrez au 4eme étage avec ascenseur d'une résidence récente (2020), encore sous garantie décennale. donnant sur le jardin intérieur de la copropriété, l'appartement est très calme calme,...",320000.0,Bordeaux  (33000),5161.0,62.0,Appartement,3,2,1,1,1,,B
bordeaux,Immeuble - 230 m²,https://www.paruvendu.fr/immobilier/prestige/immeuble/1278492870A1KIVHIM000,"À vendre  immeuble en pierre de 230 m2 avec 3 lots emplacement privilégié proche bordeaux bastide idéalement entre le nouveau pont simone veil, et bordeaux bastide, cet immeuble en pierre de caractère offre une opportunité exceptionnelle...",650000.0,Bordeaux  (33000),2826.0,230.0,Immeuble,,,0,0,0,684.0,E
